Regiao;Estado;Cod_Munic;Cod_escola;Localizacao;Dependencia_administrativa;TotalApr;1a;2a;3a;4a;Nao-seriado;MED_CAT_0;MED_01_CAT_0;MED_02_CAT_0;MED_03_CAT_0;MED_04_CAT_0
Nordeste;CE;2308302;23171324;Urbana;Privada;92,3;86,7;100;--;--;--;7,4;6,7;8,3;--;--
Nordeste;CE;2308302;23238194;Urbana;Estadual;99,8;100;100;99,4;--;--;9;11,7;6,7;8,6;--
Nordeste;CE;2308351;23115050;Urbana;Estadual;93,0;90,2;90,6;100;--;--;14,3;14,2;14,2;14,4;--
Nordeste;CE;2308351;23246960;Urbana;Privada;100,0;100;100;100;--;--;0;0;0;0;--
Nordeste;CE;2308377;23021772;Urbana;Estadual;95,6;96;93,3;97,6;--;--;16,4;15;18,7;15,6;--
Nordeste;CE;2308377;23022060;Urbana;Estadual;93,4;92,9;92,2;94,9;--;--;16,7;19,6;12,4;17,6;--
Nordeste;CE;2308401;23166185;Urbana;Estadual;94,2;90,6;93,1;100;--;--;15,8;18,8;15,2;13;--
Nordeste;CE;2308401;23166215;Urbana;Estadual;88,8;84,3;87;99;--;--;20;22,5;18,4;18,1;--
Nordeste;CE;2308401;23213655;Urbana;Privada;100,0;100;100;100;--;--;13;16,7;22,2;0;--
Nordeste;CE;2308500;23115807;Urbana;Estadual;93,5;92,4;93;95,2;--;--;16,1;16,5;18,7;13;--
Nordeste;CE;2308500;23116951;Urbana;Estadual;97,1;91,9;99;100;--;--;19;23,8;10,8;21,7;--
Nordeste;CE;2308500;23116960;Urbana;Estadual;99,7;100;100;99,2;--;--;3;2,4;2,5;4;--
Nordeste;CE;2308500;23273666;Rural;Estadual;100,0;100;100;100;--;--;23,9;36;14,3;15,6;--
Nordeste;CE;2308609;23089164;Urbana;Estadual;97,2;96,8;98,3;96,5;--;--;23,1;32,1;18,2;22,1;--
Nordeste;CE;2308609;23089903;Urbana;Estadual;100,0;--;100;100;--;--;32,6;--;22,9;38,3;--
Nordeste;CE;2308609;23233311;Rural;Estadual;100,0;100;100;100;--;--;69,2;64,7;66,7;78,8;--
Nordeste;CE;2308609;23274433;Rural;Estadual;90,5;93,3;86,7;91,7;--;--;68,3;64,3;60;83,3;--
Nordeste;CE;2308609;23277300;Urbana;Estadual;100,0;100;--;--;--;--;15,2;15,2;--;--;--
Nordeste;CE;2308609;23545615;Rural;Estadual;100,0;100;100;100;--;--;26,6;20;20;34,7;--
Nordeste;CE;2308708;23128739;Urbana;Estadual;97,9;98,2;96;99,6;--;--;41,3;45,3;37,3;40,2;--
Nordeste;CE;2308708;23129018;Urbana;Estadual;99,6;100;99,3;99,5;--;--;20,9;22,2;12,6;26;--
Nordeste;CE;2308708;23236078;Urbana;Estadual;99,8;100;100;99,4;--;--;7,3;11;6,5;3,9;--
Nordeste;CE;2308807;23016230;Urbana;Estadual;95,9;97,2;95,3;95,2;--;--;17,4;26,4;14,3;9,5;--
Nordeste;CE;2308906;23008300;Urbana;Estadual;100,0;100;100;100;--;--;6,8;10,1;6,2;4,3;--
Nordeste;CE;2308906;23237813;Urbana;Privada;100,0;100;100;--;--;--;7,1;0;20;--;--
Nordeste;CE;2308906;23244380;Urbana;Privada;96,0;100;88,9;100;--;--;9,5;0;16,7;12,5;--
Nordeste;CE;2308906;23252642;Rural;Estadual;98,3;97,8;97,7;100;--;--;5,8;6,6;6,1;4,3;--
Nordeste;CE;2309003;23022248;Urbana;Estadual;97,2;96,8;98,6;95,7;--;--;13;12,4;10,3;16,8;--
Nordeste;CE;2309102;23055693;Urbana;Estadual;100,0;100;100;100;--;--;15,9;17;12,1;19,6;--
Nordeste;CE;2309201;23167190;Urbana;Estadual;95,8;94,4;95,8;97,8;--;--;13,6;14,4;12,6;13,7;--
Nordeste;CE;2309201;23246863;Rural;Estadual;99,6;99,4;99,4;100;--;--;2,4;2,2;1,2;3,6;--
Nordeste;CE;2309300;23090235;Urbana;Estadual;98,0;97,2;97,5;99,2;--;--;43,2;44,4;38,5;48,5;--
Nordeste;CE;2309300;23090545;Urbana;Estadual;100,0;100;100;100;--;--;18,4;15,6;15,8;23,8;--
Nordeste;CE;2309300;23090600;Urbana;Privada;100,0;100;100;100;--;--;0;0;0;0;--
Nordeste;CE;2309300;23564407;Urbana;Estadual;98,4;98,8;98,2;98;--;--;9;5,1;8,8;13,9;--
Nordeste;CE;2309409;23091240;Urbana;Estadual;100,0;100;100;100;--;--;13,2;12,1;15,4;12,2;--
Nordeste;CE;2309409;23246650;Urbana;Estadual;99,2;98,3;99,4;100;--;--;1,4;2,2;0,6;1,3;--
Nordeste;CE;2309458;23057793;Urbana;Estadual;96,6;94;96,5;98,4;--;--;29,3;29,8;22;36,9;--
Nordeste;CE;2309458;23252383;Rural;Estadual;90,4;90,4;--;--;--;--;27,2;27,2;--;--;--
Nordeste;CE;2309458;23268310;Rural;Estadual;98,7;98,3;100;97,9;--;--;28,6;13,3;40,4;33,9;--
Nordeste;CE;2309458;23274107;Urbana;Estadual;100,0;100;100;100;--;--;7,3;4;8,2;9,9;--
Nordeste;CE;2309508;23144025;Urbana;Estadual;98,6;97,2;98,9;100;--;--;20,4;18,8;19,8;23;--
Nordeste;CE;2309607;23084200;Urbana;Estadual;95,7;94,9;95;97,4;--;--;21,7;25;22,1;17,3;--
Nordeste;CE;2309607;23084456;Urbana;Privada;100,0;--;--;100;--;--;1,3;--;--;1,3;--
Nordeste;CE;2309607;23251913;Urbana;Privada;92,8;93,8;91,7;--;--;--;5,5;7,7;3,2;--;--
Nordeste;CE;2309607;23258802;Urbana;Privada;100,0;100;100;100;--;--;6,1;15,4;0;0;--
Nordeste;CE;2309607;23264993;Urbana;Estadual;99,4;99,4;100;98,9;--;--;17,1;19,5;13,4;17,8;--
Nordeste;CE;2309607;23277890;Rural;Estadual;98,8;98,6;98,3;100;--;--;22,2;27,4;16,9;20,5;--
Nordeste;CE;2309607;23323612;Urbana;Estadual;100,0;100;100;100;--;--;2,9;2,8;2,3;3,5;--
Nordeste;CE;2309706;23083476;Urbana;Estadual;98,9;99,4;100;97,3;--;--;21,1;19,2;20;25;--
Nordeste;CE;2309706;23083549;Urbana;Estadual;89,9;91,7;79;100;--;--;22,6;20,9;22;25,1;--
Nordeste;CE;2309706;23083654;Urbana;Estadual;97,8;99,4;94,8;98,2;--;--;12,7;8;13,6;19,3;--
Nordeste;CE;2309706;23083794;Urbana;Estadual;100,0;100;100;100;--;--;4,4;3,8;3,1;6,3;--
Nordeste;CE;2309706;23252456;Urbana;Estadual;100,0;100;100;100;--;--;3,5;0,5;6;4,2;--
Nordeste;CE;2309706;23263423;Rural;Estadual;96,8;95,5;95,2;100;--;--;26,9;15,4;39,3;25;--
Nordeste;CE;2309805;23055995;Urbana;Estadual;96,6;94;96,6;98,9;--;--;22,1;20;22,3;23,7;--
Nordeste;CE;2309904;23022655;Urbana;Estadual;98,0;100;95,1;100;--;--;24,1;13,2;25,9;30,6;--
Nordeste;CE;2309904;23246731;Urbana;Estadual;99,8;100;99,4;100;--;--;2,8;1,1;4,1;3,2;--
Nordeste;CE;2310001;23130890;Urbana;Estadual;100,0;100;100;100;--;--;10,4;11,1;5,5;14,7;--
Nordeste;CE;2310100;23056177;Urbana;Estadual;99,6;98,5;100;100;--;--;20,6;27,4;15,5;21,7;--
Nordeste;CE;2310100;23268638;Rural;Estadual;100,0;100;100;100;--;--;5,4;5,6;6,4;4;--
Nordeste;CE;2310209;23040181;Urbana;Estadual;97,9;97,4;96,5;100;--;--;14,1;17,9;14,8;9,6;--
Nordeste;CE;2310209;23040297;Urbana;Estadual;100,0;100;100;100;--;--;4,7;7,7;1,1;2,8;--
Nordeste;CE;2310209;23040408;Urbana;Privada;100,0;100;100;100;--;--;2,3;0;0;5,9;--
Nordeste;CE;2310209;23545372;Urbana;Estadual;99,8;100;100;99,4;--;--;3,3;3,4;2,4;4,1;--
Nordeste;CE;2310258;23040491;Urbana;Estadual;97,5;98,2;94,5;99,7;--;--;13,3;11,2;9,5;19,4;--
Nordeste;CE;2310258;23040629;Urbana;Estadual;98,0;97,6;96,5;100;--;--;2,6;2,2;3,9;1,7;--
Nordeste;CE;2310258;23040769;Urbana;Privada;100,0;100;100;100;--;--;8,9;21,1;0;5,3;--
Nordeste;CE;2310308;23235705;Urbana;Estadual;93,3;92,8;92,9;94,2;--;--;9,4;13,5;8,7;6,1;--
Nordeste;CE;2310308;23243082;Urbana;Estadual;99,0;99,4;97,5;100;--;--;4,9;4,5;4,1;6,3;--
Nordeste;CE;2310308;23252618;Rural;Estadual;99,1;100;97,8;100;--;--;17,9;13,6;20,6;17,8;--
Nordeste;CE;2310407;23051671;Urbana;Estadual;96,9;96,4;96,3;98,1;--;--;38,7;38,7;34,1;42,3;--
Nordeste;CE;2310506;23118709;Urbana;Estadual;90,8;89;91,4;92;--;--;10,6;10,7;10,6;10,4;--
Nordeste;CE;2310506;23119799;Urbana;Estadual;97,0;98,2;94,2;98,4;--;--;16,8;21,8;17,9;11,3;--
Nordeste;CE;2310506;23265833;Urbana;Estadual;98,4;98,3;96,8;100;--;--;12,4;12,3;9,8;15,1;--
Nordeste;CE;2310506;23564040;Urbana;Estadual;100,0;100;100;100;--;--;2,4;3,9;3,1;0;--
Nordeste;CE;2310605;23171804;Urbana;Estadual;91,6;92,8;87,5;95,6;--;--;14,1;19,2;11,3;10,2;--
Nordeste;CE;2310704;23045230;Urbana;Estadual;97,9;98,1;96,1;100;--;--;17;15,3;14,7;22,3;--
Nordeste;CE;2310704;23045493;Urbana;Estadual;97,9;97,4;97,4;99;--;--;7,1;7,1;8,5;6;--
Nordeste;CE;2310704;23545380;Urbana;Estadual;100,0;100;100;100;--;--;2,5;2,8;0,6;4;--
Nordeste;CE;2310803;23138440;Urbana;Estadual;94,2;93,3;94,3;95,1;--;--;28,4;29,9;28,8;26,1;--
Nordeste;CE;2310803;23564245;Urbana;Estadual;99,8;99,4;100;100;--;--;13;10,1;20,2;9;--
Nordeste;CE;2310852;23060824;Urbana;Estadual;100,0;100;100;100;--;--;16,2;16,7;13,3;19,1;--
Nordeste;CE;2310902;23120878;Urbana;Estadual;99,3;99,2;98,6;100;--;--;17,1;19,2;13,5;18,6;--
Nordeste;CE;2310951;23029153;Urbana;Estadual;96,1;94,3;95,9;100;--;--;10,2;8,5;9,3;15,2;--
Nordeste;CE;2310951;23545488;Rural;Estadual;96,8;97,7;97,4;92,9;--;--;6,4;4,8;2,6;21,4;--
Nordeste;CE;2311009;23029854;Urbana;Estadual;99,6;98,9;100;100;--;--;19,4;17,2;19,5;22,4;--
Nordeste;CE;2311009;23233400;Urbana;Estadual;85,1;87,2;83,3;85;--;--;37;27,5;55;20;--
Nordeste;CE;2311108;23167386;Urbana;Estadual;84,6;87,6;81,6;84,1;--;--;10,5;7,4;7,6;16,5;--
Nordeste;CE;2311207;23154721;Urbana;Estadual;93,6;93;93,5;94,6;--;--;32,4;31,2;32,1;34,2;--
Nordeste;CE;2311231;23234474;Urbana;Estadual;95,9;89,7;95,8;100;--;--;14,3;15,4;15,8;12,2;--
Nordeste;CE;2311264;23209585;Urbana;Estadual;94,7;93,5;93,9;97,1;--;--;12,1;15,2;9,2;11,6;--
Nordeste;CE;2311306;23100133;Urbana;Estadual;97,9;96,3;98,9;98,7;--;--;16,3;14,5;16,2;18,8;--
Nordeste;CE;2311306;23100176;Urbana;Privada;99,0;100;97,4;100;--;--;3,8;3,2;2,6;5,7;--
Nordeste;CE;2311306;23100311;Urbana;Estadual;95,5;95,8;95,4;95,2;--;--;9,9;10,8;8,3;10,9;--
Nordeste;CE;2311306;23100575;Rural;Estadual;98,8;97,2;100;100;--;--;22;21,2;18,8;26,4;--
Nordeste;CE;2311306;23100583;Urbana;Estadual;98,6;98,5;98,7;98,7;--;--;17,9;18,7;19,5;15,4;--
Nordeste;CE;2311306;23100753;Urbana;Privada;100,0;100;100;100;--;--;9,2;11,1;6,3;10,5;--
Nordeste;CE;2311306;23100770;Urbana;Estadual;92,5;97,9;89,6;88,9;--;--;14,1;18,7;12,8;9;--
Nordeste;CE;2311306;23232439;Urbana;Estadual;100,0;100;100;100;--;--;4,8;1,9;7,9;4,9;--
Nordeste;CE;2311355;23144793;Urbana;Estadual;94,2;93,6;92,5;97,8;--;--;21,3;24,8;19,4;18,6;--
Nordeste;CE;2311405;23101865;Urbana;Estadual;98,5;100;94,6;100;--;--;12,7;13,7;17,6;6,6;--
Nordeste;CE;2311405;23102020;Urbana;Estadual;100,0;100;100;100;--;--;5,5;7,4;4;4,5;--
Nordeste;CE;2311405;23102322;Urbana;Privada;100,0;100;100;100;--;--;1,8;0;0;7,1;--
Nordeste;CE;2311405;23214260;Urbana;Privada;100,0;100;100;100;--;--;1,6;0;7,1;0;--
Nordeste;CE;2311405;23221348;Rural;Estadual;99,4;99,1;100;99;--;--;17,4;13,4;21,7;17,6;--
Nordeste;CE;2311405;23265264;Urbana;Estadual;98,0;96,9;98,4;98,8;--;--;24,2;25,1;21,8;25,6;--
Nordeste;CE;2311405;23273526;Rural;Estadual;98,6;98,7;97,2;100;--;--;19,2;21,4;18,7;16,7;--
Nordeste;CE;2311405;23273534;Rural;Estadual;97,2;98;94;98,9;--;--;15;14,9;13,2;16,5;--
Nordeste;CE;2311405;23274735;Rural;Estadual;90,3;88,6;97,6;81,5;--;--;19,6;14,3;20;25,9;--
Nordeste;CE;2311405;23564423;Urbana;Estadual;100,0;100;100;100;--;--;2,9;2,7;1,2;4,7;--
Nordeste;CE;2311504;23131365;Urbana;Estadual;97,6;97,9;96,8;98;--;--;8,8;7,9;5;13,7;--
Nordeste;CE;2311504;23252413;Urbana;Estadual;100,0;100;100;100;--;--;28,1;14;38,9;29;--
Nordeste;CE;2311603;23056592;Urbana;Estadual;100,0;100;100;100;--;--;2,5;0,6;4;3;--
Nordeste;CE;2311603;23056606;Urbana;Estadual;95,8;96,2;93,2;97,9;--;--;11,6;7,5;16,3;10,2;--
Nordeste;CE;2311603;23056746;Urbana;Privada;100,0;100;--;--;--;--;0;0;--;--;--
Nordeste;CE;2311603;23056860;Urbana;Estadual;100,0;100;100;100;--;--;13,5;9;15,2;16,9;--
Nordeste;CE;2311603;23261382;Urbana;Privada;95,7;100;100;87,5;--;--;8,7;0;9,1;12,5;--
Nordeste;CE;2311603;23494000;Urbana;Estadual;100,0;100;100;100;--;--;25,8;21,4;25;41,5;--
Nordeste;CE;2311702;23029943;Urbana;Estadual;96,0;95,5;94,6;97,9;--;--;20,2;13,7;18,5;29,1;--
Nordeste;CE;2311702;23030046;Urbana;Estadual;99,8;99,4;100;100;--;--;3,7;2,2;4,2;5,1;--
Nordeste;CE;2311801;23131705;Urbana;Privada;99,3;97,7;100;100;--;--;2,7;4,7;2,1;1,7;--
Nordeste;CE;2311801;23131802;Urbana;Estadual;99,7;99,4;100;99,7;--;--;16,7;18,4;14;17,7;--
Nordeste;CE;2311801;23132000;Urbana;Estadual;100,0;100;100;100;--;--;25,9;23,5;26,7;28;--
Nordeste;CE;2311801;23132507;Urbana;Estadual;97,0;97,1;96,4;97,7;--;--;11,9;8,3;15,9;11,2;--
Nordeste;CE;2311801;23255528;Urbana;Estadual;100,0;100;100;100;--;--;4,5;3;4;6,7;--
Nordeste;CE;2311900;23108657;Urbana;Estadual;93,2;91,7;93,5;94,9;--;--;24,3;24,9;23,6;24,3;--
Nordeste;CE;2311959;23264624;Urbana;Estadual;94,3;93,3;93,7;96,3;--;--;25,1;26,1;24,6;24,3;--
Nordeste;CE;2312007;23023953;Urbana;Estadual;90,5;84,9;88,4;98,4;--;--;24,8;26,3;19,4;28,9;--
Nordeste;CE;2312007;23243538;Urbana;Estadual;97,5;97,5;99,4;95,5;--;--;8,2;6,1;7,9;11;--
Nordeste;CE;2312007;23259507;Rural;Estadual;90,8;97,7;88,9;84,6;--;--;24,8;20;25;30;--
Nordeste;CE;2312007;23268999;Urbana;Privada;100,0;100;100;100;--;--;4,9;8,1;0;5,9;--
Nordeste;CE;2312106;23167963;Urbana;Estadual;90,3;89,7;91,1;90,3;--;--;18,8;21,6;9,9;28,3;--
Nordeste;CE;2312205;23032103;Urbana;Estadual;95,1;95,3;95,4;94,5;--;--;14,4;13;11,8;19;--
Nordeste;CE;2312205;23032731;Urbana;Estadual;100,0;100;100;100;--;--;28,8;17,4;27,8;41,3;--
Nordeste;CE;2312205;23032863;Urbana;Estadual;100,0;100;100;100;--;--;0,8;0,6;0,6;1,3;--
Nordeste;CE;2312205;23033045;Urbana;Privada;100,0;100;100;100;--;--;0;0;0;0;--
Nordeste;CE;2312205;23277521;Rural;Estadual;87,2;90,6;87,8;83,3;--;--;22,5;24,1;19;23,6;--
Nordeste;CE;2312205;23545534;Rural;Estadual;97,8;97,7;98,6;97,3;--;--;12,4;12,2;8,6;16,4;--
Nordeste;CE;2312304;23010851;Urbana;Estadual;99,6;99,5;99,4;100;--;--;9,6;12;10,9;5,3;--
Nordeste;CE;2312304;23010886;Urbana;Estadual;99,2;100;97,6;100;--;--;21,5;26,7;21,5;12,9;--
Nordeste;CE;2312304;23011661;Rural;Estadual;98,2;98,6;98,4;97,3;--;--;16,9;23,9;14,1;8,1;--
Nordeste;CE;2312304;23011696;Urbana;Privada;100,0;100;100;100;--;--;1,9;0;9,1;0;--
Nordeste;CE;2312304;23236434;Urbana;Estadual;93,8;95,2;92,8;92,6;--;--;22,3;21,2;21,3;25;--
Nordeste;CE;2312304;23245018;Urbana;Estadual;99,7;100;100;99,1;--;--;3,2;2,5;2,6;4,4;--
Nordeste;CE;2312403;23041030;Urbana;Estadual;100,0;100;100;100;--;--;1,7;1,7;2,3;1,2;--
Nordeste;CE;2312403;23041404;Urbana;Estadual;100,0;100;100;100;--;--;13,5;14,2;15,6;10,1;--
Nordeste;CE;2312403;23041412;Urbana;Estadual;95,7;94;93,2;100;--;--;22,3;18;22,8;26,1;--
Nordeste;CE;2312403;23041510;Urbana;Estadual;97,9;99,5;96,4;97,7;--;--;13,4;12,9;14,6;12,8;--
Nordeste;CE;2312403;23041536;Urbana;Privada;75,0;75;--;--;--;--;0;0;--;--;--
Nordeste;CE;2312403;23269014;Urbana;Estadual;100,0;100;100;100;--;--;4,5;7,5;2,5;3,4;--
Nordeste;CE;2312502;23132876;Urbana;Estadual;100,0;100;100;100;--;--;17,3;17;17,9;17,1;--
Nordeste;CE;2312601;23046449;Urbana;Estadual;99,7;100;99,1;100;--;--;19,6;17,5;16,5;26,3;--
Nordeste;CE;2312700;23121459;Urbana;Estadual;100,0;100;100;100;--;--;16,4;24,8;11,9;14,7;--
Nordeste;CE;2312700;23122064;Urbana;Estadual;99,6;100;100;98,7;--;--;5,5;7,8;4,1;4,5;--
Nordeste;CE;2312809;23024291;Urbana;Estadual;100,0;100;100;100;--;--;10,7;10,7;5,7;16,7;--
Nordeste;CE;2312908;23024585;Urbana;Privada;100,0;--;--;100;--;--;7,7;--;--;7,7;--
Nordeste;CE;2312908;23024631;Urbana;Estadual;98,8;99,3;98,7;98,5;--;--;7,3;8;7,1;6,9;--
Nordeste;CE;2312908;23024658;Urbana;Estadual;99,7;99,1;100;100;--;--;8,1;9,9;8,5;4,7;--
Nordeste;CE;2312908;23024690;Urbana;Privada;100,0;100;100;100;--;--;5,1;9,1;4,8;0;--
Nordeste;CE;2312908;23024909;Urbana;Privada;97,6;93,3;100;100;--;--;10;7,1;7,7;15,4;--
Nordeste;CE;2312908;23025000;Urbana;Estadual;100,0;100;100;100;--;--;0,3;0;1,5;0;--
Nordeste;CE;2312908;23025034;Urbana;Estadual;92,5;94;93,3;90,3;--;--;18,8;16,3;20;20,1;--
Nordeste;CE;2312908;23025140;Urbana;Estadual;97,1;97;95;100;--;--;10,4;13,2;6,4;11,5;--
Nordeste;CE;2312908;23025190;Urbana;Estadual;97,3;97,4;95,4;100;--;--;7,3;9,4;7,1;4,1;--
Nordeste;CE;2312908;23025255;Urbana;Privada;97,9;95,2;98,9;99,5;--;--;2,7;2,6;2,7;2,8;--
Nordeste;CE;2312908;23025263;Urbana;Estadual;91,2;95,2;90,2;88,2;--;--;11,4;9,1;13,4;11,4;--
Nordeste;CE;2312908;23025310;Urbana;Privada;98,1;96,3;100;100;--;--;3,8;0;12,5;0;--
Nordeste;CE;2312908;23025530;Urbana;Privada;97,6;95,9;97,2;100;--;--;5,6;8;2,8;5,9;--
Nordeste;CE;2312908;23025603;Urbana;Privada;100,0;100;100;100;--;--;5,6;5,6;8;0;--
Nordeste;CE;2312908;23025611;Urbana;Estadual;97,2;95,9;97,4;98,1;--;--;7,8;8;7,5;7,8;--
Nordeste;CE;2312908;23025646;Urbana;Privada;98,4;97,1;98,3;100;--;--;2,8;2,9;1,7;4,1;--
Nordeste;CE;2312908;23025832;Urbana;Estadual;99,1;99,1;98,1;100;--;--;3,5;5,3;3,6;1,1;--
Nordeste;CE;2312908;23025905;Urbana;Estadual;97,4;93,9;98,8;100;--;--;7,6;9,7;9,9;2,4;--
Nordeste;CE;2312908;23026359;Urbana;Estadual;97,6;99,1;96,1;98;--;--;9,9;10;9;11;--
Nordeste;CE;2312908;23185287;Urbana;Estadual;99,8;100;99,5;100;--;--;5,5;4,1;8,6;1,8;--
Nordeste;CE;2312908;23214449;Urbana;Privada;94,9;88,9;100;92,3;--;--;17,5;20;11,8;23,1;--
Nordeste;CE;2312908;23236442;Urbana;Estadual;99,8;100;99,4;100;--;--;1,1;1,3;0,6;1,3;--
Nordeste;CE;2312908;23238933;Urbana;Estadual;100,0;100;100;100;--;--;0,6;0,6;0;1,3;--
Nordeste;CE;2312908;23247754;Urbana;Estadual;95,4;92,9;93,8;100;--;--;5,2;6,9;5,2;3,3;--
Nordeste;CE;2312908;23264101;Rural;Estadual;98,0;96,6;98,2;100;--;--;3,1;3,3;0,9;7;--
Nordeste;CE;2312908;23265027;Urbana;Estadual;100,0;100;100;100;--;--;0,9;0,6;0,6;1,7;--
Nordeste;CE;2313005;23122714;Urbana;Estadual;93,1;87,3;95,1;94,6;--;--;9,5;18,6;7,6;6;--
Nordeste;CE;2313005;23277033;Rural;Estadual;100,0;100;--;--;--;--;2,3;2,3;--;--;--
Nordeste;CE;2313104;23133155;Urbana;Estadual;100,0;100;100;100;--;--;3,9;4,5;2,9;4,2;--
Nordeste;CE;2313104;23133295;Urbana;Estadual;91,3;90,8;97,1;85,1;--;--;32,5;26,6;34;36;--
Nordeste;CE;2313104;23133554;Urbana;Estadual;100,0;100;100;100;--;--;11,5;8,5;6,5;18,2;--
Nordeste;CE;2313104;23245123;Urbana;Federal;80,0;81,5;86,1;33,3;--;--;37,4;25,6;43,2;83,3;--
Nordeste;CE;2313104;23307013;Urbana;Privada;100,0;100;100;100;--;--;0;0;0;0;--
Nordeste;CE;2313203;23093935;Urbana;Estadual;95,5;95,1;96,6;94,9;--;--;30,8;28,8;34,1;29,4;--
Nordeste;CE;2313203;23095075;Urbana;Estadual;94,2;94,1;96,2;92,3;--;--;32,8;32,9;24,5;40,4;--
Nordeste;CE;2313203;23545607;Urbana;Estadual;100,0;100;100;100;--;--;6,1;6,9;7,8;3,6;--
Nordeste;CE;2313252;23333014;Urbana;Estadual;98,1;94,4;99;100;--;--;15,6;23,9;11,2;14;--
Nordeste;CE;2313302;23108851;Urbana;Privada;100,0;100;100;100;--;--;0;0;0;0;--
Nordeste;CE;2313302;23109149;Urbana;Estadual;100,0;100;100;100;--;--;1,7;1,1;1,8;2,3;--
Nordeste;CE;2313302;23224509;Urbana;Estadual;92,7;93,4;93,3;90,6;--;--;12,3;12,4;7,9;18,6;--
Nordeste;CE;2313302;23236167;Urbana;Federal;89,8;85,7;93,4;91,7;--;--;16,8;23,5;14,5;8,2;--
Nordeste;CE;2313302;23245026;Urbana;Estadual;100,0;100;100;100;--;--;9,2;8,5;8,1;11;--
Nordeste;CE;2313302;23246634;Rural;Estadual;100,0;100;100;100;--;--;5,1;3,6;10,2;0;--
Nordeste;CE;2313302;23272864;Urbana;Privada;100,0;100;100;--;--;--;0;0;0;--;--
Nordeste;CE;2313302;23277084;Rural;Estadual;99,5;100;100;98,1;--;--;6,7;7,3;6,9;5,5;--
Nordeste;CE;2313302;23564016;Rural;Estadual;95,8;97,4;95,7;93,9;--;--;6,6;7,5;6,3;5,9;--
Nordeste;CE;2313351;23046490;Urbana;Estadual;92,1;91,1;92,2;93,4;--;--;17,2;20,9;15,8;13,6;--
Nordeste;CE;2313401;23011769;Urbana;Estadual;97,1;95,8;95,9;100;--;--;7;8,2;7,8;4,3;--
Nordeste;CE;2313401;23012676;Urbana;Estadual;98,9;98,3;98,8;99,7;--;--;7,1;9,4;4,7;7,2;--
Nordeste;CE;2313401;23012714;Urbana;Privada;100,0;100;100;100;--;--;2,7;6,7;0;0;--
Nordeste;CE;2313401;23200758;Urbana;Privada;100,0;100;100;100;--;--;2,8;2,4;6,3;0;--
Nordeste;CE;2313401;23246324;Urbana;Estadual;97,4;95,7;96,7;100;--;--;16,3;14,7;16,5;17,8;--
Nordeste;CE;2313401;23246456;Urbana;Privada;99,1;97,4;100;100;--;--;0,9;0;3,1;0;--
Nordeste;CE;2313401;23252545;Rural;Estadual;97,2;94,8;99,2;99,1;--;--;10,4;10,5;9,7;11,1;--
Nordeste;CE;2313401;23258705;Rural;Privada;100,0;--;--;100;--;--;80;--;--;80;--
Nordeste;CE;2313401;23265876;Urbana;Estadual;100,0;100;100;100;--;--;11,8;13;8,4;14,4;--
Nordeste;CE;2313401;23564024;Urbana;Estadual;100,0;100;100;100;--;--;1,6;1,7;1,2;1,9;--
Nordeste;CE;2313500;23038861;Urbana;Estadual;96,2;94,4;97,8;96,4;--;--;13,8;15,4;15,5;9,8;--
Nordeste;CE;2313500;23039027;Urbana;Estadual;92,5;92,6;91,2;93,8;--;--;18,3;16,7;16,9;20,8;--
Nordeste;CE;2313500;23040017;Urbana;Estadual;92,4;92,2;89,3;97;--;--;17,8;22,6;16;14,1;--
Nordeste;CE;2313500;23254068;Urbana;Estadual;99,3;99,3;98,3;100;--;--;6,2;7,6;5,9;4,8;--
Nordeste;CE;2313500;23545399;Rural;Estadual;100,0;100;100;100;--;--;2;1,7;1,2;3,1;--
Nordeste;CE;2313559;23042877;Urbana;Estadual;96,1;97,7;91,9;99,4;--;--;7,2;4,5;9,3;7,8;--
Nordeste;CE;2313609;23013125;Urbana;Estadual;91,8;87;90,4;96,6;--;--;12,6;7,2;7;20,3;--
Nordeste;CE;2313609;23013176;Urbana;Estadual;98,1;97,2;97,8;99,5;--;--;7,9;11,3;5,4;7;--
Nordeste;CE;2313609;23013680;Urbana;Estadual;100,0;100;100;100;--;--;2,3;2,5;1,7;2,7;--
Nordeste;CE;2313609;23246790;Urbana;Privada;100,0;100;100;100;--;--;7,4;20;0;0;--
Nordeste;CE;2313609;23252669;Urbana;Estadual;98,4;98,2;98,4;98,5;--;--;5,2;1,7;9,4;4,4;--
Nordeste;CE;2313708;23151528;Urbana;Estadual;98,9;96,8;100;100;--;--;31,6;34;28,4;32,9;--
Nordeste;CE;2313757;23043130;Urbana;Estadual;98,1;96,2;99,4;99,3;--;--;21,8;22,1;20,1;23,4;--
Nordeste;CE;2313757;23245107;Urbana;Federal;83,9;75,6;86,8;95,7;--;--;31,8;25,6;45,5;27,7;--
Nordeste;CE;2313807;23043660;Urbana;Estadual;98,3;96,4;98,5;100;--;--;20;26,2;11,9;24,3;--
Nordeste;CE;2313807;23044039;Urbana;Estadual;98,2;97,5;96,7;100;--;--;7,2;5,5;8,7;7,6;--
Nordeste;CE;2313807;23252448;Urbana;Estadual;100,0;100;100;100;--;--;2,3;2,8;1,3;2,9;--
Nordeste;CE;2313906;23016604;Urbana;Estadual;94,1;94;93,3;95,1;--;--;21,6;18,5;22,7;23,6;--
