Regiao;Estado;Cod_Munic;Cod_escola;Localizacao;Dependencia_administrativa;TotalApr;TDI;DSU;ATU;AFD_Grupo_1
Norte;PA;1504422;15043967;Urbana;Estadual;77,9;58,0;100,0;33,3;88,5
Norte;PA;1504422;15140591;Urbana;Estadual;79,8;46,1;100,0;37,3;95,6
Norte;PA;1504422;15160815;Urbana;Estadual;96,6;18,9;100,0;31,8;91,7
Norte;PA;1504422;15165809;Urbana;Privada;97,5;10,0;95,45;26,7;66,7
Norte;PA;1504422;15577660;Urbana;Estadual;77,4;61,1;100,0;33,3;90,8
Norte;PA;1504422;15591026;Urbana;Privada;100,0;36,8;88,9;6,3;72,2
Norte;PA;1504455;15107035;Urbana;Estadual;81,9;43,3;100,0;22,8;64,3
Norte;PA;1504505;15020282;Urbana;Estadual;70,4;61,4;100,0;28,2;49,9
Norte;PA;1504604;15076580;Urbana;Estadual;73,1;48,3;100,0;30,0;69,2
Norte;PA;1504604;15172910;Urbana;Privada;85,7;16,7;75,0;12,0;58,3
Norte;PA;1504604;15175383;Urbana;Estadual;72,8;53,2;94,4;33,4;82,9
Norte;PA;1504604;15574202;Urbana;Privada;100,0;0,0;100,0;11,0;86,1
Norte;PA;1504703;15156230;Rural;Privada;79,6;48,0;100,0;25,0;46,2
Norte;PA;1504703;15166562;Urbana;Estadual;77,4;29,6;100,0;31,8;92,6
Norte;PA;1504703;15568873;Urbana;Estadual;74,7;50,6;100,0;33,0;59,2
Norte;PA;1504703;15587711;Urbana;Estadual;46,4;86,2;100,0;33,0;85,1
Norte;PA;1504752;15016668;Urbana;Estadual;83,8;27,5;100,0;27,5;67,3
Norte;PA;1504802;15007324;Urbana;Estadual;90,6;25,8;100,0;27,6;62,6
Norte;PA;1504802;15007375;Urbana;Estadual;84,5;40,8;100,0;28,3;63,4
Norte;PA;1504802;15169065;Rural;Estadual;88,3;35,1;100,0;31,3;77,8
Norte;PA;1504802;15169090;Rural;Estadual;87,5;33,5;100,0;27,6;78,2
Norte;PA;1504802;15169189;Rural;Estadual;82,6;34,3;96,5;21,6;58,6
Norte;PA;1504802;15170403;Rural;Estadual;67,6;31,5;100,0;27,0;79,6
Norte;PA;1504802;15572099;Urbana;Estadual;90,4;30,1;100,0;24,3;88,7
Norte;PA;1504802;15587886;Urbana;Estadual;90,3;29,6;100,0;27,2;83,8
Norte;PA;1504901;15558118;Urbana;Estadual;73,6;49,5;100,0;34,3;68,8
Norte;PA;1504950;15093158;Urbana;Estadual;73,5;51,5;92,0;31,8;82,2
Norte;PA;1504976;15579581;Urbana;Estadual;76,3;54,2;100,0;27,5;54,0
Norte;PA;1505007;15061310;Urbana;Estadual;79,1;51,3;100,0;31,5;81,6
Norte;PA;1505007;15170241;Rural;Estadual;68,8;51,5;100,0;34,1;82,1
Norte;PA;1505031;15140741;Urbana;Estadual;65,2;35,9;100,0;29,5;67,0
Norte;PA;1505031;15159310;Urbana;Privada;96,9;12,1;100,0;22,0;41,7
Norte;PA;1505031;15569179;Urbana;Privada;96,4;8,6;100,0;16,6;56,0
Norte;PA;1505064;15114686;Urbana;Estadual;77,5;38,6;100,0;34,7;74,9
Norte;PA;1505064;15168913;Urbana;Estadual;42,9;72,4;100,0;41,0;57,1
Norte;PA;1505064;15168921;Rural;Estadual;80,9;50,2;100,0;23,8;67,3
Norte;PA;1505064;15580830;Urbana;Privada;100,0;6,0;93,8;22,3;61,5
Norte;PA;1505106;15001504;Urbana;Estadual;80,8;56,0;100,0;25,8;90,1
Norte;PA;1505106;15165574;Urbana;Federal;94,1;25,5;98,35;26,5;72,3
Norte;PA;1505106;15167429;Urbana;Estadual;69,6;56,3;100,0;32,0;80,8
Norte;PA;1505205;15553655;Urbana;Estadual;65,3;66,6;100,0;31,6;70,2
Norte;PA;1505304;15002853;Urbana;Estadual;80,2;33,8;100,0;39,3;60,6
Norte;PA;1505304;15004716;Urbana;Privada;89,3;24,5;100,0;26,9;94,5
Norte;PA;1505304;15165965;Urbana;Estadual;83,5;19,5;100,0;30,7;79,2
Norte;PA;1505304;15168581;Urbana;Privada;97,6;3,9;100,0;25,3;60,6
Norte;PA;1505304;15577058;Urbana;Estadual;62,8;51,3;100,0;27,6;73,9
Norte;PA;1505403;15093581;Rural;Estadual;84,5;50,0;100,0;27,0;84,4
Norte;PA;1505403;15093654;Urbana;Estadual;78,3;71,8;100,0;32,4;93,3
Norte;PA;1505403;15156672;Urbana;Estadual;96,1;23,8;100,0;34,3;94,8
Norte;PA;1505437;15120902;Urbana;Estadual;69,9;39,3;100,0;33,4;77,4
Norte;PA;1505437;15176339;Urbana;Privada;97,5;10,1;100,0;26,3;72,7
Norte;PA;1505486;15107582;Urbana;Estadual;73,2;56,1;100,0;29,8;97,3
Norte;PA;1505486;15211053;Rural;Estadual;90,6;35,0;96,2;20,3;91,8
Norte;PA;1505486;15227405;Rural;Privada;100,0;43,3;85,7;30,0;66,7
Norte;PA;1505494;15129578;Urbana;Estadual;69,3;61,7;100,0;22,9;51,7
Norte;PA;1505502;15118932;Urbana;Privada;99,6;2,2;100,0;37,7;90,8
Norte;PA;1505502;15118967;Urbana;Privada;92,2;7,7;100,0;17,3;66,7
Norte;PA;1505502;15118991;Urbana;Estadual;75,9;39,2;100,0;26,2;87,7
Norte;PA;1505502;15167062;Urbana;Federal;89,0;22,9;95,45;37,4;92,7
Norte;PA;1505502;15169030;Urbana;Estadual;56,0;62,5;100,0;28,1;73,2
Norte;PA;1505502;15175448;Urbana;Privada;98,4;0,0;94,1;21,7;92,3
Norte;PA;1505502;15212602;Urbana;Estadual;68,2;50,0;100,0;34,5;84,0
Norte;PA;1505502;15230023;Urbana;Privada;98,4;7,9;92,9;42,0;72,7
Norte;PA;1505502;15582930;Urbana;Estadual;59,1;49,0;100,0;31,5;77,7
Norte;PA;1505502;15582949;Urbana;Estadual;72,9;33,9;91,35;26,0;79,5
Norte;PA;1505536;15107000;Urbana;Privada;94,4;5,3;84,6;21,8;83,1
Norte;PA;1505536;15125351;Urbana;Estadual;87,2;26,5;95,8;34,4;78,4
Norte;PA;1505536;15125432;Urbana;Estadual;75,9;21,4;100,0;31,5;81,3
Norte;PA;1505536;15125440;Urbana;Estadual;81,7;24,3;100,0;33,4;80,9
Norte;PA;1505536;15162150;Urbana;Privada;99,6;4,4;93,8;41,8;75,8
Norte;PA;1505536;15165957;Urbana;Estadual;77,2;27,2;100,0;40,4;80,4
Norte;PA;1505536;15165981;Rural;Estadual;79,6;46,8;95,8;24,5;35,3
Norte;PA;1505536;15166538;Urbana;Federal;80,9;24,3;100,0;25,3;100,0
Norte;PA;1505536;15166694;Urbana;Estadual;58,7;47,2;100,0;43,4;100,0
Norte;PA;1505536;15167453;Urbana;Estadual;70,9;40,3;100,0;45,5;64,7
Norte;PA;1505536;15167747;Urbana;Estadual;74,0;20,5;96,3;36,6;67,7
Norte;PA;1505536;15168654;Urbana;Privada;95,7;5,5;95,35;27,2;74,0
Norte;PA;1505536;15168948;Rural;Estadual;48,0;48,8;100,0;25,0;52,1
Norte;PA;1505536;15170381;Rural;Estadual;76,3;56,4;100,0;31,2;67,3
Norte;PA;1505536;15173135;Urbana;Privada;94,4;4,1;83,35;28,2;75,0
Norte;PA;1505536;15173437;Urbana;Privada;94,5;10,1;100,0;24,0;74,0
Norte;PA;1505536;15212807;Urbana;Estadual;71,0;30,1;100,0;31,1;73,7
Norte;PA;1505536;15223027;Urbana;Privada;96,0;1,5;100,0;21,7;64,9
Norte;PA;1505536;15526240;Urbana;Estadual;68,1;29,8;100,0;38,0;73,8
Norte;PA;1505536;15553558;Urbana;Estadual;59,9;32,7;100,0;36,2;91,2
Norte;PA;1505536;15553566;Urbana;Estadual;59,0;53,9;100,0;38,0;83,9
Norte;PA;1505536;15584046;Urbana;Estadual;77,7;30,6;100,0;34,5;83,1
Norte;PA;1505551;15131572;Urbana;Estadual;63,5;52,3;100,0;33,3;74,8
Norte;PA;1505601;15061876;Urbana;Estadual;83,0;55,5;100,0;28,1;89,6
Norte;PA;1505601;15170390;Rural;Estadual;83,5;54,3;100,0;35,0;84,2
Norte;PA;1505635;15132420;Urbana;Estadual;82,7;36,2;100,0;21,7;64,8
Norte;PA;1505650;15011330;Urbana;Estadual;88,3;32,0;100,0;22,5;41,3
Norte;PA;1505700;15031837;Urbana;Estadual;86,8;32,9;100,0;28,1;55,4
Norte;PA;1505700;15588831;Urbana;Estadual;78,5;35,0;100,0;32,3;71,5
Norte;PA;1505809;15021564;Urbana;Estadual;77,2;50,8;100,0;32,9;75,7
Norte;PA;1505809;15574865;Urbana;Estadual;66,7;50,8;100,0;34,5;93,8
Norte;PA;1505908;15017893;Urbana;Estadual;79,5;45,3;100,0;37,8;83,0
Norte;PA;1505908;15158950;Urbana;Estadual;79,4;63,2;100,0;17,6;93,0
Norte;PA;1506005;15009432;Urbana;Estadual;78,8;52,1;96,9;25,2;43,6
Norte;PA;1506005;15169073;Rural;Estadual;70,9;42,9;100,0;28,3;82,8
Norte;PA;1506005;15169081;Rural;Estadual;81,1;49,6;100,0;29,5;66,9
Norte;PA;1506104;15062201;Urbana;Estadual;78,7;58,5;100,0;35,6;95,9
Norte;PA;1506112;15062503;Urbana;Estadual;62,0;62,6;100,0;27,3;63,6
Norte;PA;1506112;15062520;Rural;Estadual;66,7;67,6;100,0;34,7;61,2
Norte;PA;1506138;15131092;Urbana;Privada;100,0;4,4;100,0;15,0;69,0
Norte;PA;1506138;15131106;Urbana;Privada;100,0;1,4;92,3;23,3;30,8
Norte;PA;1506138;15131122;Urbana;Estadual;76,7;29,4;97,5;35,0;78,6
Norte;PA;1506138;15131130;Urbana;Estadual;76,4;33,9;100,0;29,3;87,5
Norte;PA;1506138;15169227;Urbana;Estadual;59,9;58,3;100,0;32,0;81,9
Norte;PA;1506138;15572960;Urbana;Privada;96,6;15,2;83,65;11,0;50,0
Norte;PA;1506138;15573036;Urbana;Privada;100,0;0,0;100,0;9,0;76,9
Norte;PA;1506138;15584801;Urbana;Privada;98,6;1,3;90,0;25,0;70,3
Norte;PA;1506138;15586421;Urbana;Estadual;70,2;30,9;100,0;33,0;84,8
Norte;PA;1506161;15131831;Urbana;Estadual;77,6;35,8;100,0;29,2;95,9
Norte;PA;1506161;15587355;Urbana;Privada;100,0;0,0;71,4;12,0;41,7
Norte;PA;1506187;15119777;Urbana;Estadual;74,1;39,4;100,0;36,3;83,7
Norte;PA;1506195;15102696;Urbana;Estadual;73,7;41,0;100,0;34,5;71,2
Norte;PA;1506195;15168700;Rural;Estadual;85,6;41,0;100,0;29,7;81,5
Norte;PA;1506203;15052150;Urbana;Estadual;72,8;37,7;100,0;38,9;88,5
Norte;PA;1506203;15052168;Urbana;Estadual;96,1;9,2;100,0;37,3;81,5
Norte;PA;1506203;15052192;Urbana;Estadual;72,7;40,4;100,0;35,2;78,8
Norte;PA;1506203;15052222;Urbana;Estadual;68,4;51,1;100,0;34,7;81,3
Norte;PA;1506203;15159485;Urbana;Privada;100,0;2,9;100,0;22,7;91,7
Norte;PA;1506302;15032744;Urbana;Estadual;69,1;50,4;100,0;30,3;83,5
Norte;PA;1506302;15583910;Urbana;Estadual;76,0;36,7;100,0;35,9;49,6
Norte;PA;1506351;15044114;Urbana;Estadual;76,9;38,7;100,0;32,2;78,0
Norte;PA;1506351;15044122;Rural;Estadual;85,3;25,9;100,0;29,0;66,7
Norte;PA;1506401;15033392;Rural;Estadual;82,3;51,5;90,0;19,8;55,6
Norte;PA;1506401;15033406;Urbana;Estadual;86,1;54,5;93,3;26,4;67,0
Norte;PA;1506500;15047040;Urbana;Estadual;75,8;47,0;100,0;33,7;91,2
Norte;PA;1506500;15047423;Rural;Estadual;80,6;46,5;100,0;28,5;75,7
Norte;PA;1506500;15150534;Urbana;Estadual;89,0;44,0;95,2;25,6;5,8
Norte;PA;1506500;15175413;Urbana;Estadual;92,3;24,2;100,0;33,0;63,6
Norte;PA;1506500;15561836;Urbana;Estadual;76,1;46,1;100,0;41,2;80,4
Norte;PA;1506500;15584240;Urbana;Privada;100,0;4,3;100,0;38,7;95,3
Norte;PA;1506500;15586758;Urbana;Privada;98,0;5,8;95,2;51,7;92,7
Norte;PA;1506559;15094065;Urbana;Estadual;77,7;43,6;100,0;39,8;62,8
Norte;PA;1506583;15136060;Urbana;Estadual;65,6;54,0;100,0;19,7;54,5
Norte;PA;1506583;15163113;Rural;Privada;100,0;91,8;33,3;49,0;16,7
Norte;PA;1506609;15062767;Urbana;Estadual;68,7;57,9;100,0;35,2;76,0
Norte;PA;1506609;15062821;Rural;Estadual;84,5;49,1;100,0;27,0;58,5
Norte;PA;1506609;15062856;Urbana;Estadual;90,9;34,2;100,0;34,3;58,5
Norte;PA;1506708;15136647;Urbana;Estadual;73,1;43,4;94,3;29,2;65,8
Norte;PA;1506708;15168840;Urbana;Estadual;51,6;81,7;100,0;42,0;59,0
Norte;PA;1506708;15171582;Rural;Estadual;50,0;49,5;66,7;35,0;18,8
Norte;PA;1506708;15585131;Urbana;Privada;100,0;6,7;100,0;10,0;41,7
Norte;PA;1506807;15011070;Urbana;Privada;99,2;2,0;100,0;27,8;68,5
Norte;PA;1506807;15011097;Urbana;Privada;98,8;4,0;100,0;31,0;92,5
Norte;PA;1506807;15011259;Rural;Estadual;94,5;15,1;100,0;32,1;78,3
Norte;PA;1506807;15011275;Urbana;Estadual;97,8;9,5;100,0;34,8;100,0
Norte;PA;1506807;15011356;Urbana;Estadual;93,6;31,4;100,0;35,7;93,6
Norte;PA;1506807;15011372;Urbana;Estadual;89,8;23,8;100,0;36,3;89,7
Norte;PA;1506807;15011380;Urbana;Estadual;82,2;45,5;100,0;28,4;90,2
Norte;PA;1506807;15011410;Urbana;Estadual;91,5;21,5;100,0;28,8;100,0
Norte;PA;1506807;15011437;Urbana;Estadual;66,9;48,4;100,0;36,7;57,8
Norte;PA;1506807;15011526;Urbana;Estadual;94,0;25,0;100,0;29,3;80,0
Norte;PA;1506807;15011534;Urbana;Estadual;87,2;40,4;100,0;22,9;94,4
Norte;PA;1506807;15011542;Urbana;Estadual;83,3;46,9;100,0;32,0;78,0
Norte;PA;1506807;15011550;Urbana;Estadual;69,1;75,0;100,0;30,7;86,8
Norte;PA;1506807;15011577;Urbana;Estadual;75,6;36,3;100,0;34,1;60,6
Norte;PA;1506807;15011585;Urbana;Estadual;93,0;22,9;100,0;30,1;70,1
Norte;PA;1506807;15011607;Urbana;Estadual;80,7;33,7;100,0;31,1;74,5
Norte;PA;1506807;15011615;Urbana;Estadual;78,5;41,5;100,0;26,9;70,9
Norte;PA;1506807;15011623;Urbana;Estadual;87,0;31,5;100,0;33,0;81,3
Norte;PA;1506807;15011658;Urbana;Estadual;92,4;32,8;100,0;32,8;69,6
Norte;PA;1506807;15011666;Urbana;Estadual;87,2;37,4;100,0;32,1;78,3
Norte;PA;1506807;15011674;Urbana;Estadual;89,4;42,9;100,0;26,3;80,5
Norte;PA;1506807;15011690;Urbana;Estadual;85,3;28,8;100,0;34,8;87,5
Norte;PA;1506807;15011704;Urbana;Estadual;90,8;33,8;100,0;25,9;98,5
Norte;PA;1506807;15011739;Urbana;Estadual;93,5;12,4;100,0;33,5;98,2
Norte;PA;1506807;15015270;Urbana;Estadual;99,9;4,7;100,0;35,0;99,4
Norte;PA;1506807;15138984;Urbana;Federal;81,1;25,9;100,0;36,5;99,2
Norte;PA;1506807;15168697;Rural;Estadual;80,5;27,3;96,3;28,8;56,3
Norte;PA;1506807;15168760;Rural;Estadual;84,1;34,1;100,0;31,0;75,5
Norte;PA;1506807;15168778;Rural;Estadual;87,0;30,3;100,0;16,6;69,7
Norte;PA;1506807;15168905;Rural;Estadual;86,8;58,8;100,0;39,7;70,6
Norte;PA;1506807;15169235;Rural;Estadual;66,0;52,0;100,0;28,0;85,3
Norte;PA;1506807;15170080;Urbana;Estadual;73,5;57,5;100,0;29,2;66,7
Norte;PA;1506807;15170098;Rural;Estadual;92,1;32,4;100,0;26,0;71,4
Norte;PA;1506807;15171027;Urbana;Privada;98,3;8,8;92,3;31,3;82,6
Norte;PA;1506807;15528715;Urbana;Privada;100,0;6,6;92,3;30,3;57,1
Norte;PA;1506807;15528855;Urbana;Estadual;74,8;56,3;100,0;26,0;79,3
Norte;PA;1506807;15542475;Urbana;Estadual;81,2;41,9;100,0;31,0;90,4
Norte;PA;1506807;15551890;Urbana;Estadual;83,4;29,7;100,0;32,4;73,5
Norte;PA;1506807;15560759;Urbana;Privada;97,0;7,8;100,0;25,6;78,8
Norte;PA;1506807;15585026;Urbana;Estadual;76,2;36,9;100,0;31,9;89,1
Norte;PA;1506906;15063615;Urbana;Estadual;82,1;43,6;100,0;27,7;75,8
Norte;PA;1507003;15047849;Urbana;Estadual;78,1;47,8;100,0;32,0;64,9
Norte;PA;1507003;15096734;Urbana;Privada;98,0;3,8;100,0;34,7;72,2
Norte;PA;1507003;15578011;Urbana;Estadual;78,4;54,0;100,0;28,5;98,1
Norte;PA;1507102;15052737;Urbana;Estadual;70,5;49,9;90,9;32,3;63,8
Norte;PA;1507102;15052761;Urbana;Estadual;85,4;41,0;66,7;25,0;34,5
Norte;PA;1507151;15129799;Urbana;Estadual;75,6;44,7;100,0;31,3;56,0
Norte;PA;1507151;15167020;Urbana;Privada;100,0;5,3;80,0;12,7;35,3
Norte;PA;1507201;15094596;Urbana;Estadual;65,6;58,0;100,0;31,8;60,4
Norte;PA;1507201;15094669;Rural;Estadual;88,5;55,9;100,0;26,7;32,8
Norte;PA;1507300;15121607;Urbana;Estadual;62,9;42,1;100,0;33,5;46,3
Norte;PA;1507300;15151450;Urbana;Privada;98,7;6,2;100,0;27,0;50,0
Norte;PA;1507300;15168859;Rural;Estadual;60,3;53,5;100,0;25,3;42,1
Norte;PA;1507300;15170160;Rural;Estadual;63,1;90,5;100,0;28,0;31,6
Norte;PA;1507300;15219003;Rural;Privada;55,3;50,0;92,3;12,7;33,3
Norte;PA;1507300;15575080;Urbana;Privada;100,0;0,0;100,0;8,5;70,8
Norte;PA;1507409;15063879;Urbana;Estadual;64,2;56,8;100,0;33,8;86,2
Norte;PA;1507458;15132412;Urbana;Estadual;91,8;28,4;100,0;32,4;62,9
Norte;PA;1507458;15138763;Urbana;Estadual;76,3;40,7;100,0;27,6;74,8
Norte;PA;1507458;15169375;Rural;Estadual;81,7;44,1;100,0;17,0;50,0
Norte;PA;1507458;15215008;Rural;Estadual;79,6;25,7;100,0;29,6;38,5
Norte;PA;1507466;15053440;Urbana;Estadual;63,0;52,9;100,0;38,9;73,5
Norte;PA;1507474;15053482;Urbana;Estadual;71,1;55,1;100,0;35,8;97,5
Norte;PA;1507508;15550087;Urbana;Estadual;68,3;57,0;100,0;39,7;66,5
Norte;PA;1507607;15095916;Urbana;Estadual;82,2;50,4;100,0;33,8;78,0
Norte;PA;1507607;15213404;Urbana;Estadual;74,2;61,3;100,0;36,4;90,8
Norte;PA;1507607;15590798;Urbana;Privada;100,0;4,3;93,8;15,7;66,0
Norte;PA;1507706;15027635;Urbana;Estadual;84,4;40,9;100,0;29,2;64,0
Norte;PA;1507755;15134016;Urbana;Estadual;72,1;53,7;100,0;28,9;64,7
Norte;PA;1507805;15109194;Urbana;Estadual;69,0;55,2;100,0;25,1;64,2
Norte;PA;1507904;15033651;Urbana;Estadual;72,7;44,0;100,0;28,8;80,7
Norte;PA;1507904;15033724;Urbana;Estadual;65,2;58,3;100,0;36,2;62,6
Norte;PA;1507904;15033813;Urbana;Estadual;95,2;18,5;100,0;33,5;60,5
Norte;PA;1507953;15084434;Urbana;Estadual;55,3;64,3;100,0;41,3;76,7
Norte;PA;1507953;15084620;Rural;Privada;93,5;20,8;100,0;16,0;92,9
Norte;PA;1507953;15156788;Rural;Estadual;67,1;55,2;100,0;35,4;50,8
Norte;PA;1507953;15164535;Urbana;Estadual;64,8;54,4;100,0;35,8;75,0
Norte;PA;1507953;15174484;Urbana;Privada;97,8;10,2;100,0;24,5;84,6
Norte;PA;1507953;15584070;Urbana;Privada;96,7;3,3;100,0;30,7;51,4
Norte;PA;1507953;15587916;Urbana;Estadual;91,7;25,1;100,0;30,5;62,2
Norte;PA;1507961;15048993;Rural;Estadual;54,8;73,6;100,0;17,7;73,3
Norte;PA;1507961;15049051;Urbana;Estadual;81,2;43,8;100,0;31,8;77,5
Norte;PA;1507979;15004783;Urbana;Estadual;76,1;35,6;100,0;33,2;82,9
Norte;PA;1508001;15085490;Urbana;Estadual;69,1;46,9;100,0;31,0;79,3
Norte;PA;1508001;15085520;Urbana;Estadual;73,3;36,3;100,0;34,1;90,0
Norte;PA;1508001;15579131;Urbana;Privada;100,0;10,3;100,0;13,0;95,1
Norte;PA;1508035;15057283;Rural;Estadual;71,2;46,4;100,0;37,3;88,9
Norte;PA;1508035;15059260;Urbana;Estadual;77,5;41,2;100,0;39,0;77,2
Norte;PA;1508050;15101681;Urbana;Estadual;62,2;44,5;100,0;37,3;65,6
Norte;PA;1508050;15169561;Rural;Estadual;59,9;50,7;100,0;26,6;55,6
Norte;PA;1508084;15140776;Urbana;Estadual;74,7;36,9;100,0;30,8;82,6
Norte;PA;1508084;15167160;Urbana;Estadual;78,8;33,7;100,0;30,7;71,5
Norte;PA;1508084;15568830;Urbana;Privada;100,0;11,1;100,0;27,0;73,2
Norte;PA;1508100;15115704;Urbana;Estadual;79,2;40,2;100,0;32,7;85,7
Norte;PA;1508100;15167461;Urbana;Privada;91,5;4,4;92,9;22,7;67,5
Norte;PA;1508100;15169359;Urbana;Estadual;52,6;77,1;100,0;35,0;63,6
Norte;PA;1508100;15171418;Urbana;Privada;100,0;3,0;100,0;11,0;91,7
Norte;PA;1508100;15548287;Urbana;Federal;86,3;16,6;98,55;25,4;78,9
Norte;PA;1508100;15551377;Urbana;Privada;100,0;4,3;100,0;23,3;83,3
Norte;PA;1508100;15551415;Urbana;Estadual;80,7;45,3;100,0;24,2;77,1
Norte;PA;1508100;15551423;Urbana;Estadual;95,1;24,2;100,0;27,7;92,7
Norte;PA;1508100;15581934;Urbana;Privada;98,2;10,5;100,0;19,0;77,4
Norte;PA;1508100;15588610;Urbana;Estadual;77,1;45,5;100,0;32,4;66,8
Norte;PA;1508126;15571831;Urbana;Estadual;70,9;32,1;100,0;33,4;80,1
Norte;PA;1508159;15109879;Urbana;Estadual;75,5;35,6;100,0;27,6;71,7
Norte;PA;1508159;15586308;Rural;Privada;95,2;17,9;87,5;31,7;40,0
Norte;PA;1508209;15054373;Rural;Estadual;77,2;52,1;92,3;18,8;66,7
Norte;PA;1508209;15054381;Urbana;Estadual;76,3;49,8;100,0;31,8;82,2
Norte;PA;1508209;15054420;Urbana;Estadual;91,7;20,4;100,0;32,8;84,9
Norte;PA;1508209;15054870;Rural;Estadual;86,7;39,7;100,0;26,0;74,3
Norte;PA;1508209;15054888;Rural;Estadual;88,2;78,4;100,0;29,3;60,9
Norte;PA;1508209;15138963;Rural;Estadual;84,1;49,5;100,0;27,1;72,0
Norte;PA;1508209;15165990;Urbana;Estadual;89,3;32,7;100,0;28,3;88,1
Norte;PA;1508308;15097145;Urbana;Estadual;64,7;58,7;100,0;35,0;56,5
Norte;PA;1508308;15172490;Rural;Estadual;71,5;56,2;96,4;32,1;83,7
Norte;PA;1508308;15172503;Rural;Estadual;82,7;53,7;100,0;34,4;69,9
Norte;PA;1508308;15172511;Rural;Estadual;71,4;46,0;100,0;33,2;85,8
Norte;PA;1508357;15105016;Urbana;Estadual;74,8;43,6;100,0;31,3;80,6
Norte;PA;1508407;15133702;Urbana;Estadual;80,5;31,2;100,0;31,8;86,0
Norte;PA;1508407;15134504;Urbana;Privada;100,0;0,0;100,0;20,3;66,7
Norte;PA;1508407;15141128;Urbana;Estadual;80,2;31,6;100,0;32,9;90,3
Norte;PA;1508407;15168832;Rural;Estadual;73,5;44,5;100,0;31,0;38,5
Norte;PA;1508407;15562352;Urbana;Privada;98,7;3,8;100,0;19,8;52,2
Norte;PA;1508407;15579832;Urbana;Estadual;73,0;41,0;100,0;32,2;95,3
Norte;AP;1600055;16001192;Urbana;Estadual;76,5;38,8;93,3;16,8;91,3
Norte;AP;1600055;16001206;Rural;Estadual;62,1;54,5;100,0;20,2;100,0
Norte;AP;1600055;16001222;Rural;Estadual;80,0;41,3;100,0;15,3;90,0
Norte;AP;1600105;16000641;Urbana;Estadual;100,0;0,0;100,0;9,0;100,0
Norte;AP;1600105;16000749;Urbana;Estadual;88,3;26,6;95,5;34,7;92,2
Norte;AP;1600154;16001265;Rural;Estadual;74,2;43,5;100,0;20,7;33,3
Norte;AP;1600154;16001273;Rural;Estadual;81,4;45,5;100,0;22,0;91,5
Norte;AP;1600154;16001320;Urbana;Estadual;86,0;35,3;100,0;28,0;100,0
Norte;AP;1600154;16006437;Rural;Privada;76,5;52,9;100,0;5,7;80,0
Norte;AP;1600204;16000030;Rural;Estadual;81,8;33,3;100,0;15,0;100,0
Norte;AP;1600204;16000064;Urbana;Estadual;84,0;34,8;100,0;30,0;86,9
Norte;AP;1600204;16000170;Rural;Estadual;72,3;42,4;90,9;22,0;89,3
Norte;AP;1600212;16001400;Rural;Estadual;71,4;46,2;100,0;21,7;100,0
Norte;AP;1600212;16001451;Urbana;Estadual;84,1;39,2;94,7;21,1;97,2
Norte;AP;1600238;16001567;Urbana;Estadual;84,1;36,3;95,8;25,6;91,7
Norte;AP;1600253;16001680;Rural;Estadual;88,9;46,4;100,0;9,3;33,3
Norte;AP;1600253;16001710;Rural;Estadual;96,4;46,4;100,0;9,3;50,0
Norte;AP;1600253;16001753;Urbana;Estadual;72,1;40,5;100,0;31,6;100,0
Norte;AP;1600253;16001761;Rural;Estadual;55,3;65,8;100,0;12,7;85,7
Norte;AP;1600253;16001800;Rural;Estadual;35,7;69,0;100,0;9,7;100,0
Norte;AP;1600279;16004906;Urbana;Estadual;74,6;49,6;97,4;25,1;88,2
Norte;AP;1600279;16004930;Rural;Estadual;81,8;48,9;100,0;15,0;55,6
Norte;AP;1600279;16005007;Urbana;Estadual;60,3;51,7;97,3;19,6;94,4
Norte;AP;1600279;16007123;Urbana;Federal;94,9;41,3;100,0;28,6;81,4
Norte;AP;1600279;16010787;Urbana;Estadual;69,5;30,0;100,0;28,4;93,2
Norte;AP;1600303;16001923;Urbana;Estadual;76,1;32,4;100,0;29,1;95,6
Norte;AP;1600303;16002016;Urbana;Privada;100,0;3,0;95,7;27,0;85,9
Norte;AP;1600303;16002024;Urbana;Privada;99,2;2,7;100,0;28,6;100,0
Norte;AP;1600303;16002032;Urbana;Privada;99,4;5,3;100,0;28,2;30,0
Norte;AP;1600303;16002067;Urbana;Estadual;80,2;25,3;97,5;38,6;77,9
Norte;AP;1600303;16002237;Rural;Estadual;76,2;54,5;100,0;7,3;100,0
Norte;AP;1600303;16002261;Rural;Estadual;83,3;77,3;100,0;7,3;100,0
Norte;AP;1600303;16002270;Urbana;Estadual;93,3;20,3;100,0;25,7;85,3
Norte;AP;1600303;16002300;Rural;Estadual;50,8;69,8;100,0;21,0;100,0
Norte;AP;1600303;16002326;Urbana;Estadual;73,5;47,8;100,0;25,6;100,0
Norte;AP;1600303;16002350;Rural;Estadual;79,8;40,9;100,0;29,3;84,1
Norte;AP;1600303;16002369;Urbana;Estadual;67,2;51,6;96,4;31,2;78,7
Norte;AP;1600303;16002393;Urbana;Estadual;89,6;18,2;100,0;36,9;84,4
Norte;AP;1600303;16002431;Urbana;Estadual;61,9;51,7;100,0;25,9;100,0
Norte;AP;1600303;16002440;Urbana;Estadual;85,3;28,5;100,0;35,8;91,2
Norte;AP;1600303;16002474;Rural;Estadual;88,2;68,6;100,0;11,7;100,0
Norte;AP;1600303;16002490;Urbana;Estadual;88,6;31,1;92,3;28,0;95,5
